Date,CVS,HOLX,TMO,XLV
2025-05-05,88.46651921351013,72.77118438928571,77.87869453958044,101.51077043381798
2025-05-06,87.31948332066658,73.29561314020555,75.06616378278956,98.71103730780072
2025-05-07,88.04461465743911,76.49737925135275,75.21923666272679,99.46792283841167
2025-05-08,89.45533185384049,77.53243308722938,75.75961372630994,98.57141720541568
2025-05-09,88.29511758061061,78.31907358133112,74.34873482928344,97.49853378433673
2025-05-12,85.44731092305821,81.1620233457791,79.78200376711432,99.9088218445675
2025-05-13,79.7648863243244,78.8296986662879,79.11068742612727,96.90331842112442
2025-05-14,79.15841209095211,76.40077464783542,74.88726084196631,94.6253307509752
2025-05-15,79.7253356791884,76.92520339875527,74.6806993631482,95.86720405175627
2025-05-16,82.44129651696956,78.37427771607133,75.99568479402318,97.79983542013329
2025-05-19,82.77090073041302,77.87745103252158,76.33872177260245,98.7404184511307
2025-05-20,84.03659372665683,77.93265516726179,76.30736677625491,98.98292370222865
2025-05-21,81.88756164510426,75.6555346225108,73.45425398585435,96.69022841139511
2025-05-22,79.39572629775263,75.18631000633115,73.86000095712876,95.93335424679705
2025-05-23,80.19996926078174,74.91029459718618,72.6021949400395,95.7790151577148
2025-05-27,80.87236640403962,85.79906010827928,74.42618550780647,97.11643116287951
2025-05-28,82.33582812994028,87.92437191477273,74.1643013095508,96.61674713803795
2025-05-29,82.77090073041302,86.83411394415592,74.46307672651129,97.26339370959383
2025-05-30,84.43212084998589,85.79906010827928,74.29156105894559,97.46915264100676
